name,open,high,low,close,volume,marketCap,timestamp
2781,19633.77044727,29244.87668786,17619.53238938,29001.71982218,1212259707945.2,539051138107.79,2020-12-01T00:00:00.000Z
2781,28994.00891641,41946.73935079,28722.75527058,33114.35774753,2153473433573.37,616452744533.29,2021-01-01T00:00:00.000Z
2781,33114.57724298,58330.57214185,32384.22810648,45137.77046805,2267152936673.9,841428977514.57,2021-02-01T00:00:00.000Z
2781,45159.50305253,61683.86401412,45115.09311478,58918.83271375,1681184264685.64,1100016786762.56,2021-03-01T00:00:00.000Z
2781,58926.56414734,64863.0989077,47159.48584083,57750.17734563,1844481772415.39,1079669884319.7,2021-04-01T00:00:00.000Z
2781,57714.66485835,59519.35442559,30681.49691178,37332.85368874,1976593438571.94,698990486184.97,2021-05-01T00:00:00.000Z
2781,37293.79237447,41295.26857449,28893.62165844,35040.83724889,1189647451706.77,656852513237.54,2021-06-01T00:00:00.000Z
2781,35035.98271227,42235.54770874,29360.95583827,41626.19567624,877979009506.43,781431379811.19,2021-07-01T00:00:00.000Z
2781,41460.84408133,50482.07640834,37458.00399335,47166.68794545,1065642012587.53,886869903602.64,2021-08-01T00:00:00.000Z
2781,47099.77486941,52853.7637963,39787.6097979604,43790.8956254849,1102139678824.68,824619217607.52,2021-09-01T00:00:00.000Z
2781,43816.7406442989,66930.3872709899,43320.0229785376,61318.957766606,1153077903531.53,1156485845063.1,2021-10-01T00:00:00.000Z
2781,61320.4494915952,68789.6259389221,53569.7639630968,57005.4254735998,1053270271384.16,1076689232562.09,2021-11-01T00:00:00.000Z
2781,56907.9667338266,59041.6852434855,42874.6168583905,46306.4461226996,957047184721.19,875939356678.79,2021-12-01T00:00:00.000Z
2781,46311.744663041,47881.4062331606,33184.0595656615,38483.126309273,923979037677.66,729073641687.68,2022-01-01T00:00:00.000Z
2781,38481.7653685119,45661.1731433747,34459.2177282867,43193.2340330233,671335993322.1,819414782676.49,2022-02-01T00:00:00.000Z
2781,43194.5042113042,48086.8367491568,37260.2017138385,45538.6769223388,830943838434.68,865202119215.74,2022-03-01T00:00:00.000Z
2781,45554.1638120546,47313.4768544721,37697.9427790922,37714.875545299,830115888651.02,717596901508.72,2022-04-01T00:00:00.000Z
2781,37713.265089741,39902.9502136511,26350.4901742248,31792.3099432754,1089422059065.44,605797887876.49,2022-05-01T00:00:00.000Z
2781,31792.5538087129,31957.2843170438,17708.6237125896,19784.7264946249,923939211678.26,377526215552.49,2022-06-01T00:00:00.000Z
2781,19820.4704741998,24572.5794217469,18966.9506341661,23336.8956049843,927582363389.69,445941074223.04,2022-07-01T00:00:00.000Z
2781,23336.7180518604,25135.5903960686,19600.7850348256,20049.7631893726,894192654541.42,383710102294.98,2022-08-01T00:00:00.000Z
2781,20050.4986698419,22673.8197662856,18290.315188225,19431.7894465994,1123272250383.71,372414733487.45,2022-09-01T00:00:00.000Z
2781,19431.1049459172,20988.3944704236,18319.8226296141,20495.7742320325,957903424925.88,393413045572.67,2022-10-01T00:00:00.000Z
2781,20494.8976229392,21446.8860966908,15599.0471753829,17168.5655484864,1224531549126.67,329997633644.39,2022-11-01T00:00:00.000Z
2781,17168.0021376253,18318.530584361,16398.1362516753,16547.4953660162,567256839394.97,318516317872.25,2022-12-01T00:00:00.000Z
2781,16547.9143978715,23919.8897614092,16521.233430529,23139.2839099123,690928920787.36,446082285297.19,2023-01-01T00:00:00.000Z
2781,23137.8351361505,25134.1173501961,21460.0885038644,23147.3533899085,723968574896.01,446846764116.35,2023-02-01T00:00:00.000Z
2781,23150.9299581785,29159.9026178662,19628.2543094205,28478.4846056804,883299703607.68,550593053896.62,2023-03-01T00:00:00.000Z
2781,28473.3318011971,31005.6080444729,27070.8494995525,29268.8070431626,531060399718.28,566661285145.37,2023-04-01T00:00:00.000Z
2781,29227.1039819099,29820.1266220765,25878.428829536,27219.6586081109,443473015482.63,527773175252.01,2023-05-01T00:00:00.000Z
2781,27218.4123755644,31389.5381281357,24797.1678486154,30477.2512822446,481734214225.81,591758288455.82,2023-06-01T00:00:00.000Z
2781,30471.8475630488,31814.5148120678,28934.2941602457,29230.110878649,382224489087.03,568365621732.67,2023-07-01T00:00:00.000Z
2781,29230.8724049903,30176.7962374838,25409.1116027686,25931.4728933574,437724169499.52,504957555550.64,2023-08-01T00:00:00.000Z
2781,25934.0208061586,27488.7638021952,24930.2974941684,26967.9163010637,337637313742.31,525885640459.76,2023-09-01T00:00:00.000Z
2781,26967.3974331494,35150.4334987547,26558.320783999,34667.7793605467,476425634860.31,677047621125.28,2023-10-01T00:00:00.000Z
2781,34657.275324496,38415.3381982376,34133.4396153842,37712.7477716325,570863267378.05,737560917365.82,2023-11-01T00:00:00.000Z
2781,37718.0096264496,44705.5150094178,37629.3589120492,42265.185654866,721704910476.24,827811209384.42,2023-12-01T00:00:00.000Z
2781,42280.2352761923,48969.3713995297,38521.8938882205,42582.6063895367,825918941348.23,835231465697.41,2024-01-01T00:00:00.000Z
